CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
246,Female,65,15,6825.07,678049.53,Monthly,Digital Wallet,DSL,No,Yes,Yes,Yes,Yes,No,No
247,Male,22,35,10018.04,715616.29,Quarterly,Cash,DSL,Yes,Yes,Yes,No,No,Yes,Yes
248,Male,43,60,256.16,14552.74,Quarterly,Digital Wallet,No,No,Yes,Yes,Yes,No,Yes,No
249,Male,47,44,9040.42,596103.75,Quarterly,Bank Transfer,Fiber optic,No,No,No,Yes,Yes,Yes,No
250,Male,71,5,807.88,443661.11,Semi Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,Yes,No,No
251,Female,30,18,11411.16,462811.75,Monthly,Cheque,DSL,No,Yes,Yes,Yes,No,Yes,Yes
252,Male,36,21,8492.33,380669.57,Semi Annually,Credit Card,DSL,Yes,No,No,No,Yes,Yes,No
253,Female,46,51,3978.03,596714.77,Annually,Bank Transfer,DSL,Yes,Yes,No,Yes,No,Yes,Yes
254,Male,20,41,3974.24,799873.04,Semi Annually,Cheque,No,No,Yes,Yes,No,Yes,No,No
255,Male,43,24,10365.61,571325.3,Quarterly,Cash,DSL,No,Yes,No,Yes,Yes,Yes,No
256,Male,57,24,10853.51,545659.83,Annually,Cash,Fiber optic,No,No,No,Yes,No,No,Yes
257,Male,76,38,10720.56,527005.8,Annually,Cash,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes
258,Female,75,44,9743.14,559217.22,Semi Annually,Digital Wallet,No,Yes,No,No,No,No,Yes,No
259,Female,75,57,9864.58,280268.85,Semi Annually,Cheque,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes
260,Male,29,59,6958.66,262973.6,Quarterly,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
261,Male,19,34,533.13,629627.0,Quarterly,Cheque,No,No,Yes,No,Yes,Yes,Yes,No
262,Female,28,23,1223.92,51939.53,Annually,Credit Card,Fiber optic,No,No,No,Yes,Yes,No,No
263,Male,61,43,7864.73,609805.71,Quarterly,Digital Wallet,No,No,No,Yes,No,Yes,Yes,Yes
264,Male,45,40,4933.75,652934.85,Monthly,Cheque,DSL,Yes,No,Yes,Yes,Yes,Yes,No
265,Male,35,47,6894.25,422062.39,Monthly,Credit Card,Fiber optic,Yes,Yes,No,Yes,No,No,Yes
266,Female,30,41,2926.72,729017.0,Annually,Cheque,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes
267,Female,54,47,7863.12,383739.08,Semi Annually,Bank Transfer,DSL,No,Yes,No,Yes,Yes,No,No
268,Female,39,20,3065.39,150688.47,Semi Annually,Digital Wallet,DSL,No,No,No,Yes,No,Yes,No
269,Male,29,65,5637.59,295504.93,Monthly,Cash,No,Yes,Yes,No,Yes,Yes,Yes,No
270,Male,19,68,5848.89,725635.33,Semi Annually,Credit Card,DSL,No,No,Yes,Yes,Yes,Yes,Yes
271,Female,54,24,2296.49,795053.25,Quarterly,Credit Card,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
272,Female,24,36,10539.25,343264.63,Monthly,Cash,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes
273,Female,43,45,6404.69,141808.77,Annually,Credit Card,DSL,No,No,No,No,No,Yes,No
274,Female,43,2,10428.05,236200.13,Semi Annually,Cash,DSL,Yes,Yes,No,No,No,Yes,No
275,Male,41,28,3297.92,447104.11,Annually,Cash,DSL,Yes,Yes,No,Yes,Yes,No,Yes
276,Female,29,26,2233.56,461955.78,Annually,Cheque,DSL,No,Yes,Yes,Yes,No,Yes,Yes
277,Male,33,23,412.6,507746.93,Semi Annually,Digital Wallet,Fiber optic,No,No,No,No,Yes,Yes,Yes
278,Female,40,36,1307.6,669929.16,Semi Annually,Bank Transfer,No,Yes,No,Yes,No,Yes,Yes,No
279,Male,57,6,1940.15,571859.18,Monthly,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
280,Female,79,35,1130.5,216063.78,Monthly,Cheque,Fiber optic,No,Yes,Yes,No,No,Yes,No
281,Female,77,38,10783.18,322084.81,Annually,Bank Transfer,No,No,Yes,No,No,Yes,Yes,Yes
282,Female,26,35,10954.97,673455.1,Annually,Bank Transfer,DSL,Yes,No,No,Yes,No,No,No
283,Female,49,53,11260.88,510372.31,Monthly,Credit Card,No,Yes,Yes,No,Yes,Yes,No,No
284,Male,32,38,11526.36,141470.26,Annually,Credit Card,Fiber optic,No,No,No,Yes,No,Yes,Yes
285,Female,54,59,6003.65,267175.66,Quarterly,Cheque,DSL,Yes,Yes,No,No,No,Yes,Yes
286,Male,30,43,6454.29,634961.82,Semi Annually,Credit Card,DSL,Yes,No,No,No,Yes,Yes,No
287,Male,22,4,1743.8,145954.36,Semi Annually,Bank Transfer,DSL,No,Yes,No,Yes,Yes,No,No
288,Male,28,5,1817.21,555930.02,Quarterly,Credit Card,DSL,Yes,Yes,Yes,No,No,Yes,Yes
289,Male,27,68,9318.53,455193.86,Monthly,Cheque,DSL,No,Yes,Yes,Yes,No,No,Yes
290,Female,69,45,10297.6,126505.18,Monthly,Cheque,DSL,No,No,No,Yes,No,Yes,Yes
291,Male,30,25,9459.63,554214.35,Annually,Cheque,No,Yes,Yes,No,Yes,No,No,No
292,Male,58,11,10048.0,122455.69,Annually,Credit Card,DSL,No,No,Yes,No,No,Yes,Yes
293,Male,70,29,3463.53,324764.11,Monthly,Digital Wallet,No,No,Yes,Yes,Yes,No,Yes,No
294,Female,63,34,5699.58,253762.34,Annually,Cheque,No,No,No,No,Yes,No,No,Yes
295,Female,67,14,5618.55,555107.86,Quarterly,Digital Wallet,No,Yes,Yes,No,Yes,Yes,Yes,No
296,Female,32,24,11944.34,628066.26,Semi Annually,Cash,DSL,No,Yes,Yes,No,No,No,No
297,Female,59,59,11400.3,142970.1,Quarterly,Cheque,DSL,Yes,Yes,No,Yes,No,Yes,No
298,Male,73,39,7262.14,651477.43,Semi Annually,Digital Wallet,DSL,No,Yes,No,Yes,No,No,Yes
299,Male,24,26,1828.08,15699.1,Semi Annually,Digital Wallet,DSL,No,Yes,No,No,Yes,Yes,No
300,Female,57,43,3251.43,428746.25,Annually,Bank Transfer,Fiber optic,No,Yes,Yes,No,No,Yes,No
301,Male,45,36,4492.39,418263.22,Annually,Digital Wallet,Fiber optic,No,Yes,No,No,Yes,No,No
302,Male,49,39,10503.9,502818.93,Semi Annually,Bank Transfer,DSL,No,No,No,No,No,No,Yes
303,Male,52,61,2213.46,199363.42,Annually,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
304,Female,32,16,2793.01,17786.9,Quarterly,Digital Wallet,DSL,Yes,No,No,Yes,Yes,Yes,No
305,Female,65,59,4322.74,369262.7,Monthly,Cash,DSL,No,Yes,Yes,Yes,No,Yes,Yes
306,Male,53,6,11137.54,66410.91,Annually,Digital Wallet,DSL,No,No,No,Yes,Yes,Yes,No
307,Female,38,56,6144.98,714833.17,Annually,Credit Card,DSL,Yes,No,No,No,No,No,No
308,Female,23,8,7832.67,147196.4,Annually,Credit Card,DSL,No,No,Yes,No,Yes,No,Yes
309,Female,18,27,4769.23,345934.04,Monthly,Credit Card,DSL,No,No,No,Yes,No,Yes,No
310,Female,21,71,2424.56,352860.31,Quarterly,Cash,DSL,Yes,Yes,No,Yes,Yes,No,Yes
311,Female,28,27,2829.05,446763.07,Semi Annually,Digital Wallet,No,No,No,No,Yes,Yes,Yes,Yes
312,Male,61,46,9671.52,628200.56,Quarterly,Cash,No,Yes,No,No,Yes,Yes,Yes,No
313,Female,43,41,10743.09,382997.04,Annually,Digital Wallet,Fiber optic,No,Yes,No,Yes,No,No,No
314,Male,78,25,6018.29,30345.08,Monthly,Bank Transfer,Fiber optic,Yes,No,No,No,Yes,No,No
315,Male,54,18,4412.54,619177.22,Quarterly,Cash,No,Yes,Yes,Yes,Yes,No,No,Yes
316,Female,40,12,9732.45,74916.92,Annually,Credit Card,No,Yes,No,No,No,Yes,No,Yes
317,Male,46,51,8142.52,516827.1,Annually,Credit Card,No,Yes,Yes,Yes,No,No,No,No
318,Male,38,39,682.31,644709.31,Semi Annually,Credit Card,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
319,Male,65,10,4338.74,233325.24,Monthly,Digital Wallet,DSL,No,No,Yes,No,Yes,Yes,No
320,Female,62,54,8249.64,364794.12,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
321,Female,62,29,6969.42,21325.32,Quarterly,Cash,DSL,No,Yes,No,Yes,No,No,Yes
322,Male,66,41,11741.19,645061.41,Semi Annually,Cheque,DSL,No,Yes,No,Yes,No,No,Yes
323,Female,44,9,10420.16,565576.26,Quarterly,Digital Wallet,Fiber optic,No,No,Yes,Yes,No,No,Yes
324,Female,56,63,904.91,192796.04,Annually,Cheque,DSL,No,Yes,Yes,No,Yes,Yes,Yes
325,Female,57,37,8764.07,318278.7,Monthly,Cheque,Fiber optic,Yes,No,No,No,No,No,No
326,Female,30,14,4168.65,559300.04,Monthly,Digital Wallet,No,No,No,No,No,No,Yes,No
327,Male,40,39,8248.58,292948.87,Annually,Cash,No,No,Yes,No,Yes,No,No,Yes
328,Male,76,40,7483.25,138307.67,Monthly,Cheque,Fiber optic,No,Yes,Yes,Yes,No,No,No
329,Female,33,54,6135.99,419619.37,Semi Annually,Cash,Fiber optic,No,No,Yes,Yes,No,Yes,Yes
330,Female,47,3,10264.8,581618.38,Quarterly,Cash,Fiber optic,No,No,Yes,Yes,Yes,No,No
331,Male,78,55,8562.54,263439.51,Quarterly,Digital Wallet,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
332,Male,21,33,10696.75,106200.09,Quarterly,Cheque,DSL,No,No,No,No,Yes,No,No
333,Female,57,71,3522.92,665339.89,Semi Annually,Cash,No,No,No,No,No,No,No,Yes
334,Male,33,19,4307.9,209713.47,Quarterly,Cheque,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
335,Female,48,34,7539.03,415123.81,Monthly,Cash,Fiber optic,No,No,No,Yes,Yes,No,Yes
336,Female,70,50,11604.28,556161.09,Quarterly,Digital Wallet,No,Yes,No,No,Yes,Yes,Yes,Yes
337,Male,59,47,4584.67,260489.41,Semi Annually,Cash,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
338,Male,42,46,581.07,522422.86,Monthly,Digital Wallet,No,No,No,Yes,Yes,No,Yes,Yes
339,Female,61,56,5461.48,373170.51,Annually,Digital Wallet,No,Yes,Yes,Yes,No,No,No,No
340,Female,29,57,6618.37,460644.96,Monthly,Cheque,Fiber optic,No,Yes,Yes,No,Yes,No,No
341,Male,43,51,9651.65,476555.12,Semi Annually,Cheque,DSL,Yes,Yes,Yes,No,No,No,Yes
342,Female,54,54,8797.49,661079.04,Monthly,Cheque,Fiber optic,No,Yes,Yes,Yes,No,Yes,No
343,Male,65,28,11583.02,528497.76,Quarterly,Bank Transfer,DSL,No,Yes,Yes,No,Yes,Yes,No
344,Female,50,19,9435.66,218802.29,Semi Annually,Cheque,Fiber optic,Yes,Yes,No,No,No,Yes,Yes
345,Male,45,27,3723.82,57087.43,Annually,Cheque,DSL,Yes,No,Yes,No,No,No,No
346,Male,26,48,7768.29,11568.58,Quarterly,Cash,No,Yes,Yes,Yes,No,No,Yes,No
347,Male,29,19,8132.45,724489.73,Semi Annually,Bank Transfer,No,No,No,Yes,No,No,No,Yes
348,Female,22,51,11976.64,754266.94,Semi Annually,Bank Transfer,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes
349,Female,71,7,1837.11,84348.08,Annually,Cash,Fiber optic,No,No,No,Yes,Yes,No,Yes
350,Male,69,29,2457.64,394772.36,Annually,Cheque,DSL,Yes,Yes,No,Yes,No,No,Yes
351,Female,71,43,2035.06,129760.21,Semi Annually,Credit Card,DSL,Yes,Yes,No,No,Yes,No,Yes
352,Male,45,69,7150.91,759511.78,Annually,Digital Wallet,DSL,No,Yes,No,Yes,No,No,No
353,Male,73,58,1796.55,204997.69,Annually,Bank Transfer,DSL,No,No,No,No,Yes,Yes,Yes
354,Female,52,8,7940.89,406301.21,Quarterly,Cash,DSL,Yes,Yes,No,Yes,No,No,No
355,Female,22,42,9684.53,140839.95,Semi Annually,Credit Card,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
356,Male,51,42,5306.96,272881.26,Monthly,Digital Wallet,No,No,Yes,Yes,No,Yes,No,No
357,Female,63,13,6816.08,220777.03,Quarterly,Credit Card,DSL,No,No,No,Yes,Yes,Yes,No
358,Female,51,26,10970.12,385586.57,Semi Annually,Cheque,No,No,Yes,No,No,No,Yes,Yes
359,Male,30,18,6920.88,341627.75,Semi Annually,Cash,No,No,No,Yes,Yes,No,No,Yes
360,Male,56,42,2661.55,271330.26,Quarterly,Digital Wallet,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes
361,Female,59,51,4249.69,93643.32,Annually,Digital Wallet,DSL,No,Yes,No,No,Yes,No,Yes
362,Male,62,16,6452.18,392744.75,Monthly,Cheque,DSL,Yes,Yes,No,No,No,No,Yes
363,Male,65,3,2027.79,681664.33,Monthly,Cheque,DSL,No,Yes,Yes,No,No,Yes,Yes
364,Female,75,45,7427.73,586876.44,Semi Annually,Cheque,DSL,No,No,Yes,No,No,Yes,Yes
365,Male,31,22,11991.1,579254.16,Semi Annually,Cash,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes
366,Male,28,23,7899.91,299212.47,Monthly,Bank Transfer,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes
367,Female,59,59,4594.45,569651.07,Semi Annually,Credit Card,DSL,No,No,Yes,Yes,No,No,Yes
368,Female,55,62,4114.61,377769.87,Monthly,Cash,DSL,Yes,No,No,No,Yes,Yes,Yes
369,Male,21,68,11192.92,128718.11,Annually,Cash,No,No,Yes,Yes,No,Yes,No,No
370,Male,70,54,10483.87,341049.3,Monthly,Credit Card,No,No,Yes,Yes,Yes,Yes,No,Yes
371,Female,50,57,5773.83,114863.52,Monthly,Digital Wallet,DSL,Yes,Yes,No,No,No,Yes,Yes
372,Female,24,23,4370.29,100441.43,Monthly,Credit Card,DSL,No,Yes,No,Yes,No,Yes,No
373,Female,73,60,8583.48,28216.85,Semi Annually,Cheque,No,Yes,Yes,No,No,No,Yes,Yes
374,Female,58,55,3911.13,233454.9,Annually,Digital Wallet,No,Yes,No,Yes,Yes,Yes,No,No
375,Male,25,63,1608.96,271391.08,Quarterly,Cash,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes
376,Female,54,56,3859.8,562560.53,Quarterly,Credit Card,No,No,Yes,Yes,No,Yes,No,Yes
377,Female,68,55,5324.69,435023.78,Monthly,Cash,Fiber optic,No,Yes,Yes,Yes,Yes,No,No
378,Male,27,25,3213.85,688175.27,Semi Annually,Cash,No,Yes,No,No,Yes,No,No,Yes
379,Female,60,26,2758.4,149411.8,Quarterly,Credit Card,DSL,No,Yes,Yes,Yes,No,No,No
380,Male,74,49,272.45,220105.75,Quarterly,Cash,Fiber optic,No,No,Yes,Yes,No,Yes,Yes
381,Female,32,63,7643.94,753450.13,Monthly,Bank Transfer,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
382,Female,55,45,7450.5,360795.75,Monthly,Bank Transfer,No,Yes,No,No,No,Yes,No,Yes
383,Female,32,39,2418.7,633350.25,Semi Annually,Cash,DSL,Yes,Yes,No,No,No,No,Yes
384,Male,22,65,11335.07,398812.44,Quarterly,Digital Wallet,No,No,No,Yes,No,Yes,No,Yes
385,Male,46,69,5032.94,382157.67,Monthly,Digital Wallet,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
386,Female,36,56,500.66,127011.87,Annually,Digital Wallet,No,No,Yes,Yes,Yes,Yes,Yes,No
387,Male,71,9,2793.31,682447.69,Annually,Digital Wallet,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
388,Male,68,70,8366.4,71900.67,Annually,Bank Transfer,No,No,No,Yes,No,Yes,No,Yes
389,Male,27,28,2579.11,255106.26,Monthly,Digital Wallet,No,No,Yes,Yes,No,Yes,Yes,No
390,Male,29,45,836.17,542039.78,Semi Annually,Credit Card,No,No,Yes,No,No,Yes,No,Yes
391,Male,71,26,7488.93,410733.47,Annually,Digital Wallet,No,No,Yes,Yes,Yes,Yes,Yes,Yes
392,Male,21,28,6316.59,706288.88,Annually,Credit Card,DSL,Yes,Yes,Yes,Yes,No,No,Yes
393,Female,48,40,9182.94,41045.38,Annually,Bank Transfer,DSL,No,No,Yes,Yes,Yes,Yes,No
394,Female,35,15,9317.05,523031.94,Monthly,Credit Card,DSL,Yes,Yes,No,No,No,Yes,No
395,Male,33,6,11527.24,387197.72,Monthly,Credit Card,Fiber optic,Yes,Yes,No,No,Yes,No,Yes
396,Female,57,27,872.81,131906.34,Monthly,Cash,DSL,No,Yes,Yes,Yes,No,No,Yes
397,Female,53,38,660.08,597169.01,Annually,Credit Card,No,Yes,No,No,Yes,Yes,No,Yes
398,Female,42,68,11848.93,334932.42,Monthly,Cash,No,No,Yes,Yes,No,Yes,No,No
399,Female,40,64,7809.2,429949.7,Monthly,Digital Wallet,DSL,Yes,Yes,Yes,Yes,No,Yes,No
400,Male,29,30,8641.37,774140.19,Semi Annually,Credit Card,Fiber optic,No,Yes,No,No,Yes,Yes,No
401,Female,51,3,1338.49,394121.76,Monthly,Credit Card,Fiber optic,No,No,Yes,Yes,Yes,No,Yes
402,Female,53,62,1023.79,660464.56,Quarterly,Cheque,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes
403,Male,54,12,2090.99,617966.24,Monthly,Digital Wallet,No,No,Yes,No,No,No,Yes,No
404,Male,20,30,5240.91,533576.13,Monthly,Credit Card,DSL,No,Yes,Yes,Yes,No,Yes,No
405,Female,26,38,1500.08,718481.59,Quarterly,Credit Card,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
406,Female,78,60,5466.74,208765.3,Quarterly,Cheque,No,No,No,Yes,No,Yes,No,No
407,Female,70,38,6826.12,658409.27,Monthly,Cash,Fiber optic,Yes,No,Yes,No,No,Yes,No
408,Female,35,15,203.93,308452.12,Semi Annually,Digital Wallet,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
409,Female,60,18,1548.1,651867.8,Annually,Cheque,DSL,No,Yes,Yes,No,Yes,No,No
410,Female,52,52,4627.3,400093.06,Quarterly,Digital Wallet,No,Yes,No,No,No,Yes,Yes,Yes
411,Male,79,29,829.29,687590.31,Semi Annually,Digital Wallet,Fiber optic,No,Yes,No,Yes,No,Yes,Yes
412,Female,74,60,1775.64,716926.39,Monthly,Cash,No,Yes,No,Yes,Yes,Yes,No,Yes
413,Female,72,21,2935.2,482138.66,Monthly,Cash,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes
414,Male,51,17,5269.3,411025.3,Quarterly,Bank Transfer,DSL,Yes,No,Yes,No,No,No,Yes
415,Male,58,18,8635.08,628791.31,Quarterly,Cheque,Fiber optic,No,No,No,Yes,No,Yes,Yes
416,Male,31,57,1765.73,220919.1,Semi Annually,Cheque,DSL,Yes,Yes,Yes,No,No,Yes,No
417,Male,21,37,8907.91,22125.46,Monthly,Digital Wallet,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes
418,Female,46,60,10289.72,331604.72,Quarterly,Bank Transfer,DSL,No,No,No,Yes,Yes,Yes,No
419,Female,58,38,7887.45,411141.56,Quarterly,Bank Transfer,Fiber optic,Yes,Yes,No,Yes,No,Yes,No
420,Female,62,12,715.96,244837.55,Annually,Digital Wallet,Fiber optic,No,Yes,Yes,No,Yes,No,No
421,Female,67,1,5399.71,312855.89,Quarterly,Cash,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
422,Female,32,58,7988.78,115116.0,Semi Annually,Bank Transfer,No,No,Yes,No,No,No,Yes,Yes
423,Female,45,3,11746.45,229059.02,Monthly,Cheque,No,No,Yes,Yes,No,Yes,Yes,Yes
424,Male,59,63,11431.34,199675.32,Quarterly,Cash,Fiber optic,No,No,Yes,Yes,Yes,No,No
425,Female,33,21,4869.3,247779.61,Annually,Credit Card,No,No,No,No,Yes,Yes,Yes,Yes
426,Male,29,23,7467.99,246252.75,Quarterly,Bank Transfer,No,No,Yes,Yes,No,Yes,No,No
427,Male,69,9,10711.62,451585.01,Quarterly,Digital Wallet,Fiber optic,No,No,Yes,Yes,No,Yes,No
428,Female,22,55,10006.35,207971.58,Monthly,Cheque,Fiber optic,Yes,Yes,No,No,Yes,No,Yes
429,Male,51,19,5857.18,753359.4,Annually,Bank Transfer,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
430,Female,59,62,3282.65,413907.12,Semi Annually,Digital Wallet,No,No,No,No,Yes,No,No,No
431,Male,18,39,1817.78,111883.15,Semi Annually,Cheque,No,Yes,No,Yes,No,Yes,No,No
432,Female,56,27,5958.17,230888.95,Monthly,Bank Transfer,No,No,No,Yes,No,Yes,No,No
433,Male,49,46,8729.58,586508.42,Semi Annually,Cheque,Fiber optic,Yes,No,No,Yes,Yes,No,No
434,Female,43,34,11643.28,20790.64,Semi Annually,Credit Card,No,No,No,Yes,Yes,No,Yes,No
435,Female,34,33,10369.42,750876.21,Quarterly,Cheque,No,Yes,Yes,Yes,Yes,Yes,No,Yes
436,Female,65,50,2610.04,361689.77,Semi Annually,Digital Wallet,DSL,Yes,No,Yes,No,No,No,No
437,Female,76,20,8693.38,421652.43,Annually,Bank Transfer,DSL,No,No,No,Yes,Yes,Yes,Yes
438,Female,44,40,3611.39,790845.67,Quarterly,Digital Wallet,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
439,Male,41,58,8264.98,407688.44,Semi Annually,Credit Card,Fiber optic,No,No,No,No,No,Yes,No
440,Male,52,31,8056.5,758717.76,Annually,Cash,No,No,No,Yes,Yes,No,Yes,No
441,Male,63,38,3414.68,733032.58,Quarterly,Cheque,DSL,Yes,Yes,Yes,Yes,Yes,No,No
442,Female,59,45,2965.79,753639.27,Annually,Digital Wallet,DSL,Yes,Yes,Yes,No,Yes,Yes,No
443,Male,71,41,1426.47,651774.72,Monthly,Bank Transfer,Fiber optic,Yes,No,Yes,No,No,Yes,No
444,Female,56,9,796.37,244154.49,Monthly,Bank Transfer,No,No,Yes,No,Yes,Yes,No,Yes
445,Female,43,9,10329.72,283642.16,Semi Annually,Cash,Fiber optic,Yes,Yes,No,No,No,Yes,No
446,Male,66,63,788.22,298337.41,Annually,Bank Transfer,No,Yes,Yes,No,Yes,Yes,No,No
447,Male,79,22,1247.15,783552.86,Quarterly,Credit Card,DSL,Yes,Yes,No,Yes,Yes,No,No
448,Female,55,16,3018.45,294996.85,Annually,Cash,No,Yes,No,Yes,Yes,Yes,Yes,Yes
449,Male,40,32,10674.37,95864.55,Annually,Credit Card,DSL,Yes,No,Yes,No,No,No,No
450,Female,39,66,4128.7,624879.83,Monthly,Cheque,DSL,Yes,Yes,Yes,No,Yes,No,No
451,Female,21,14,2463.23,299190.0,Monthly,Credit Card,DSL,No,Yes,No,No,Yes,Yes,No
452,Female,66,38,8643.55,500539.37,Semi Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes
453,Female,76,8,3965.02,740244.73,Annually,Credit Card,Fiber optic,No,No,No,Yes,No,No,No
454,Female,26,21,4133.73,464649.41,Annually,Cash,Fiber optic,No,Yes,No,No,Yes,Yes,No
455,Male,21,56,8919.92,513783.14,Quarterly,Cheque,No,Yes,No,No,No,Yes,Yes,No
456,Male,24,46,3169.5,517861.43,Quarterly,Credit Card,Fiber optic,No,No,Yes,Yes,No,Yes,No
457,Female,40,43,10781.77,493795.36,Monthly,Credit Card,DSL,Yes,Yes,Yes,No,Yes,No,No
458,Female,19,46,6824.78,136217.81,Annually,Bank Transfer,Fiber optic,No,No,Yes,No,No,Yes,No
459,Male,66,48,6546.41,370568.18,Semi Annually,Credit Card,DSL,Yes,No,No,Yes,No,No,Yes
460,Male,41,70,3324.08,16054.58,Monthly,Bank Transfer,Fiber optic,No,Yes,Yes,No,No,Yes,No
461,Female,57,31,10054.11,504749.2,Annually,Credit Card,No,Yes,Yes,No,No,Yes,No,No
462,Male,72,33,6958.44,464533.05,Monthly,Digital Wallet,No,Yes,Yes,No,No,No,No,Yes
463,Female,79,44,2035.1,261328.4,Semi Annually,Bank Transfer,DSL,Yes,No,No,No,Yes,Yes,Yes
464,Male,48,71,2634.32,423877.45,Annually,Cash,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
465,Female,64,8,5725.42,399515.65,Semi Annually,Cash,Fiber optic,Yes,No,Yes,No,No,Yes,No
466,Male,48,2,9399.77,208223.02,Annually,Cheque,DSL,No,No,Yes,Yes,No,No,No
467,Female,64,17,11283.68,241697.16,Annually,Cash,No,Yes,Yes,Yes,No,No,Yes,No
468,Male,57,52,8029.28,612407.39,Semi Annually,Cheque,Fiber optic,Yes,No,No,Yes,Yes,Yes,No
469,Male,65,45,6172.49,607028.53,Quarterly,Cash,Fiber optic,No,No,No,Yes,Yes,No,Yes
470,Female,68,37,3158.64,381127.9,Semi Annually,Bank Transfer,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
471,Male,60,42,8139.84,576832.07,Semi Annually,Digital Wallet,No,No,No,Yes,No,No,No,Yes
472,Female,51,44,11790.43,366133.01,Monthly,Cheque,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
473,Male,72,38,5819.43,682585.49,Semi Annually,Digital Wallet,No,No,No,No,Yes,No,No,Yes
474,Female,41,6,2113.27,272917.28,Semi Annually,Credit Card,Fiber optic,No,No,Yes,No,No,Yes,No
475,Male,66,68,1419.42,742561.07,Monthly,Credit Card,No,Yes,No,No,No,Yes,Yes,Yes
476,Female,77,51,3377.22,438404.08,Quarterly,Digital Wallet,DSL,Yes,Yes,No,Yes,No,No,Yes
477,Male,43,35,6919.42,433193.41,Semi Annually,Bank Transfer,No,No,Yes,Yes,Yes,Yes,Yes,Yes
478,Female,33,58,11372.3,539940.2,Monthly,Digital Wallet,DSL,Yes,Yes,Yes,No,Yes,No,Yes
479,Male,74,57,3730.15,279276.25,Quarterly,Digital Wallet,Fiber optic,No,No,Yes,No,Yes,No,Yes
480,Female,64,6,3803.62,582220.36,Quarterly,Digital Wallet,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
481,Female,30,13,5877.92,263135.83,Semi Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,No,No,No
482,Female,32,59,11038.8,324055.68,Quarterly,Cheque,DSL,No,No,Yes,No,Yes,Yes,Yes
483,Male,44,30,5144.85,543015.72,Semi Annually,Digital Wallet,Fiber optic,No,Yes,Yes,Yes,No,No,Yes
484,Female,21,2,2834.11,308974.79,Quarterly,Bank Transfer,No,No,Yes,Yes,No,Yes,Yes,Yes
485,Male,33,58,2124.94,167979.56,Quarterly,Credit Card,No,Yes,Yes,No,Yes,Yes,Yes,No
486,Female,47,36,5592.78,698802.15,Quarterly,Credit Card,DSL,Yes,No,Yes,No,No,No,No
487,Male,61,45,9647.99,738502.75,Semi Annually,Credit Card,No,Yes,No,Yes,No,No,Yes,Yes
488,Female,47,9,3637.96,505117.53,Quarterly,Cash,DSL,Yes,No,Yes,Yes,Yes,No,No
489,Male,53,65,6247.77,650809.11,Annually,Bank Transfer,DSL,No,No,No,No,Yes,Yes,No
490,Male,20,50,7315.5,789455.36,Monthly,Cheque,Fiber optic,Yes,No,No,Yes,Yes,No,No
491,Female,39,32,5515.55,495672.05,Monthly,Credit Card,DSL,Yes,No,Yes,No,Yes,No,No
